Video ID,Title,Comment
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"I haven’t heard his speech nor want to hear,
Proven crook, murderer, bullshitter, corrupt, 
Definitely he will lead India to disaster and put whole of India at ransom in few corporate hands."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,India is doing same what Israel is doing in Palestine killing muslims is consider both these nations should be named as terrorists countries.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Namo namo
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"इंसान का इंसान से हाे भाईचारा यही पैगाम हमारा...
काश्मीर हमारा था.. हमारा है ..हमारा रहेगा ..
सभी काश्मीरी बंधुआें काे साथ लेकर हम प्रगति की नयी ऊचाईयाँ छूऐगें....सभी के साथ न्याय हाेगा ।भारत माता की जय
मेरे देश का सर हमेशा ऊचा रहें 
जय हिंद जय भारत...."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"पुलवामा अटेक में शहीद सैनिकों का बदला तो धारा 370 और आर्टिकल 35A हटाने के बाद पूरा हुआ।
🙏🏻 वीर जवान 🙏🏻"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,MODIJI REMOVE RESERVATION NEXT! JAI HIND
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,There r certain states in india whr outsiders cnt purchase property there...wit those states people have no prob.infact most of us are unaware of ths fact...thn y so much hype abt ksh.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,V al hpe tht the govt fulfils al promises as givn on speech...hope its nt a false promise.coz rght nw things r stil far frm reality...
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,B j p zindabad
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,The Kashmiris who are communists and leftist ain't our brothers or sisters cuz as a matter of fact they don't consider India as their country.I want you all to assume what I would say next cuz I don't want to be trolled or abused by some Communist dogs who are present here in the comments and everywhere.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Mera jaan modi ji
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,I love you Modi ji
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,ବନ୍ଦେ ମାତା ରାମ 🇮🇳🇮🇳🇮🇳
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,ଭାରତ ମାତା କି ଜୟ🇮🇳🇮🇳🇮🇳
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Salute to modiji amazinggggggggg
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Great job..... Modi s speach is too positive... hope for the best
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Teri maa ka phuda chai bechney waley kutay
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Good modi..
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Well i support you decision but i don't like the way of doing 😔
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Reality of bbc hindi धारा 370 पर कैसे देश को भड़काने में लगे हैं यह न्यूज़ (bbc hindi) चैनल देखें वीडियोhttps://youtu.be/nSt2qKJfr6E
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Feku sala
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Har har modi mar jaye virodhi....
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,This is the ans to everybody whose used to say what modi ji has done
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,🙏💕Very much
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Sir modi jammu mai condition normal hai toh plz internet continue kroo
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Welcome
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Jay hind
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,For decades kashmir and Ladakh has been suffering now it can grow and prosper.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Next: Ram mandir.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Modi is a ass punk
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,India is building toilets...200 million
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,It's a bold step
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Sir ji namaste......... U r great
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,880 muslims disliked the video.Does not matter.Next PM will be Modi again.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Muslimo ko maro.Desh bachao
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,All Hindus. No muslim name mentioned. What a secularist he is.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"If Kashmiris are with then why you need internet shutdown, no phone , thousands of army?"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Pehle apni dosri states main tu health, education aur rights do pir Kashmir pe ao Uncle."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Bharat ki betiyu ko haq milte te "" He meant rape rape rape"". Now he is going to send rapist to Kahmir to rape Kashmiri girls and women."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,I love modi sarkar 🙏🙏🙏
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Wished there was subtitles on such an important speech. 😕
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Aaj himalay ki choti SE phir Humne lalkara hein.
Dur hato ye pakistanwalo yeh Kashmir hamara hein.
Yaha hamare Mandir masjid ,sikho ke Gurudware hein.
Is zameen ko hadapna irada nakaam tumahara hein
Dur hato ye pakistanwalo ye Kashmir hamara hein
Jan Jan Ka man jeetana,
Sarv dharm samabhav badhana
Ab laksh hamara hein
Tumhe (pakistanko) har Gali,gaon
aur shaher SE khadena ab sankalp hamara hein 
Dur hato ye pakistanwalo yeh Kashmir hamara hein
Kashmir ke Jan Jan SE hein
Yeh waada hamara
Nahi Hoga kisike Saath anyay dubaara
Humne hein aapka kal sawaara
Aage badho ghati SE niklo,
Swaagat karta hein Pura Hindustan tumahara
DEDICATED TO ALL INDIANS
INSPIRED BY RASHTRAKAVI 
PRADEEP"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Moddi ji people of J&K can’t hear you please turn their internet and media ON ...
Rapist of democracy, so why not take it via normal Congress why  circumvent via presidential order why there is  blackout censorship of media and arrest opposition leader and call it largest democracy. After Punjab this asshole is fucking up J&K. People of J&K were first terrorized by Pakistan now will be under shiv Sana & RSS Hindu terrorists group. Good chanikia policy. Watch out  people of J&K ready to be forced welcome millions of Biharis to J&K for its betterment . ‘Anvar lallaji ‘ , Ahmad laluji in next 10-15 yrs"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Thank you soo much modiji, you are the best leader ever🇮🇳"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Recall how demonetisation has met none of its stated, and shifting objectives, including controlling terrorists, black money and fake currency. Will Modi Govt., face same fate here of rewriting the political landscape of the country. Rajya Sabha approved the resolution abrogating Article 370 for J&K and a bill to bifurcate the state into two union territories, Jammu and Kashmir and Ladakh,  when mainstream leaders have been arrested, phone networks cut, Broadband internet and cable TV services entirely shut down and Section 144 of the CRPC enacted. How will revoking its special status affect the autonomy of the state? How will the bifurcation change the political landscape of the state? Modi Govt., has fulfilled its election promise without caring much for its objectives and purpose. With the Centre’s decision, political disagreement has also taken centre stage. However I sincerely wish Modi Govt. total success so that bloodshed can be avoided and integration with Kashmiri people may take place in true sense."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"In all parts of India, Modi Govt has totally failed to provide jobs. Four out of 10 youth who received vocational training are out of the labour force, and a significant chunk of those in the workforce remain unemployed. 1.8% of the population reported receiving formal  vocational/ technical training in 2017-18. 5.6% reported receiving informal vocational training (such as hereditary, self-learning, and on the job training). This means 93% of the population did not receive any vocational/technical training from either formal or informal sources. The youth (15-29 years) comprised more than half of the people who received formal  vocational/ technical training. On the whole, most youth remain outside the ambit of formal training, and many of those who undergo months of vocational training at their own cost remain jobless. Although the PMKVY aims to provide training free of cost, most of the youth who have received formal training have had to bear the cost of training, the PLFS data shows. 
But does Modi Govt have an alternative plan? Modi's budget speech at least gave no indication that the government has a credible plan to address India’s unemployment challenge."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"It was easy for them to get jobs in Jammu and Kashmir since people of Jammu & Kashmir could not compete with them. “Maharaja Hari Singh was very much concerned about the issue
and in order to address the concern of Kashmiri pandits & Dogras, Mahraja Hari Singh enacted article 35 A under notification number I-L/84 on 20th April 1927 to define state subjects (Mulki) . “The article gave Jammu and Kashmir a carte blanche to determine the ‘permanent residents’ of the state & grant them special rights and privileges in state sector jobs, acquisition of property
within the state, public aid and welfare schemes. The notification I-L/84 classified four grades of “State Subjects” (Mulki). “Class I –Those persons who were born and residing in the state before the reign of Maharaja Gulab Singh and those who had settled and been permanently residing before 1885. Class II – Those persons who had settled in the state before 1911 and also acquired
immovable property. “Class III – Included those permanently residing in the state and who acquired any immovable property after ten years of continuous residence “Class IV – Included those persons those not covered under Class I,II,III”."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Like Article 370 extended to other states. “Article 371F – Special provision with respect to Sikkim““ Article 371 G – Special provision with respect to Mizoram “Article 371 H – Special provision with respect to Arunachal Pradesh“ “Article 371 I – Special provision with respect to Goa “All these provisions cater the needs of special circumstances that exist in those areas in order to provide the constitutional remedies for various socio-economic challenges. “In the case of article 35 A the provision mandates that no act of the legislature coming under it can be challenged for violating the constitution. “In 1920s during the rule of Mahraja Hari Singh, demands had been raised by the Kashmiri Pandits and Dogras that outsiders should not be allowed to settle in the state to take away the opportunities of acquiring property and government jobs. “At that time people of west Punjab neighbouring Jammu and Kashmir were highly educated as compared to people of Jammu and Kashmir"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Long live 🇮🇳🇮🇳🇮🇳
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Is Article 35 against the unity of country?  The fact of the matter is that article of similar nature has been adopted by many states in India which extends them special status. “The myth perpetrated about Article 35-A of Jammu and Kashmir by those who are shouting loud against it are actually misleading people. Himachal Pradesh inspired by article 35-A also enacted law with similar nature that of Jammu and Kashmir. “Besides there are 11 states that have privilege of special status of similar nature with respect to Jammu and Kashmir.“The articles that accorded special status to other states are as follows.““ Article 371 – Special provision with respect to Maharashtra and Gujarat “Article 371A – Special provision with respect to Nagaland “Article 371 B – Special provision with respect to Assam “Article 371C – Special provision with respect to Manipur “Article 371D & 371 E – Special provision with respect to Andhra Pradesh
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"The Presidential order signed by the President of India has not scrapped Article 370. But invoking this very article special status of Jammu & Kashmir has been withdrawn. Thus Article 370 is very much on the statute book. 
Article 370 has been emended earlier 96 times. After all, it is Article 370 of our own constitution and not of Pakistan! It is a constitution that we wrote and amended 96 times already. Can't we change one more time and remove that outdated Article 370?"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Are there some journalists sitting in front of Modiji? 🤔
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Jai hind
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Nice sir
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,This decision best & superior
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,How long he may took it to by heart🤔
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Teri ma kaa jammu kashmir or ladakh ke log tere bhai behen he to un logo ko ghar me band kyun krke rkkha hain behenchod, ,, jhut bolta hai lavde  .."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Big Salute to Modiji and his entire team. why so many dislikes. They are supporters of Pakistan? Pls go and settle there. That is the best option for all such guys.Modiji next best policy, population control. else some pigs will produce dozens from multiple wives."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,कैसे छड़ दू मोदी जी के साथ जीनोने तमाम विरोधियों को यह याद दिलाया कि हिंदुस्तान में हिन्दू भी रेहेते है ......जय श्री राम।।।
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,We all must applaud this brilliant effort by the govt. In a first there is a firm and dedicated govt in 20 years. Not only for this landmark decision but many others which we could have only dreamt. Under your leadership we are now the 6th largest economy in the world and having our own successful space missions. India's stand on Pakistan in 2019 is a signal that patience has a limit and now Modi is in time for action.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,chutiya sala
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,I have not liked the BJP Party but i'm  backing this decision i know some legality points were not right but consider this if legal route were taken it was not possible ethically this decision is very very right
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,We are with you👍🏻👍🏻👍🏻
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Modi u should remove reservation
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Gujarat has given great leaders as well as simple script to the nation.
India has more English speakers than Great Britain and most of them are polyglots and yet India is unable to provide equal education/information regardless the medium of instruction through transcription, transliteration and translation. Most world languages have modified their alphabets and use most modern alphabet in writings. Vedic Sanskrit alphabet have been modified to Devanagari and to simplest Gujanagari(Gujarati) script and yet Hindi is taught in a very printing ink wasting non cursive complex script to millions of children in India. Why not adopt a simple script at national level? Indian states can retain their languages, scripts and culture by teaching highly propagated Hindi/Sanskrit in regional scripts to impart technical education through a script converter or in India's simplest Gujanagari script along with a Roman script to revive Brahmi script.
अ आ इ ई उ ऊ ऍ  ए  ऐ  ऑ ओ  औ अम्‌ अन् अः...........Devanagari
અ આઇઈઉઊઍ એ ઐ ઑ ઓ ઔ અમ્‌ અન્‌ અઃ.........Gujanagari(Gujarati)
a  ā  i  ī u ū  ă  e  ai ŏ o  au am an aḥ...............Roman
a aa i ii u uu ae e ai aw o au an am ah

क ख ग घ च छ ज झ ट ठ ड ढ ण
ક ખ ગ ઘ ચ છ જ ઝ ટ ઠ ડ ઢ ણ
ka kha ga gha ca cha ja jha/za ṭa ṭha ḍa ḍha ṇa

त थ द ध न प फ ब भ म य र ल व
ત થ દ ધ ન પ ફ બ ભ મ ય ર લ વ
ta tha da dha na pa pha/fa ba bha ma ya ra la va/wa

श स ष ह ळ क्ष ज्ञ
શ સ ષ હ ળ ક્ષ જ્ઞ
sha sa ṣa ha ḽa kṣa gya

अं आं इं ईं उं ऊं एं ऐं ओं औं           अँ आँ इँ ईँ उँ ऊँ एँ ऐँ ओँ औं   
ȧ   ā̇   ï  ī̇  u̇ ū̇  ė aï  ȯ  au̇       a̐  ā̐    i̐ ī̐  u̐ ū̐  e̐ ai̐  o̐ au̐........Roman Diacritic
https://keyman.com/keyboards/itrans_roman
https://help.keyman.com/keyboard/itrans_roman/1.1.1/itrans_roman.php"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Fucking butcher, you will be butchered soon inshaAllah. What goes around comes around 
Nara e takbeer Allah hu akabar"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,May Allah help him to be successful if his intentions are real but can’t deny the fact that the way bill is passed is very wrong.....Government should have included Kashmiris in the decision making.....Ya rab help Kashmiris 🙏🏻
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Great work, Heartiest congratulations to GOI for abrogating the Article-370 & 35A. I want to see Indian flag in POK & I believe it shal happen for sure. I pray to god (Ram ji, Allah ji, Jesus ji, Budh ji, & every god) to support GOI in materializing it's dream for POK &  restoring the peace in Kashmir..!
I request Kashmir brothers & sisters to understand the reality and help the GOI to restore the peace, prosperity & happiness in kashmir & use the opportunities to grow a greater positions..!"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,I wish there were subtitles as this is a very important development and the world needs to hear what he says.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,His eyes talk a different language ans his mouth talks a different
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"19:04 I wonder how many of the Jammu and Kashmir ke log he jo aapka ""Bharosa"" sunne bhi mil raha he....Kill the conscience, Cant ? Silence the voices...and make their land ""new"" without them."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,sala kutta
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"I love our country India, Being a true Muslim of India, I don't believe the rumor separated by War mongering Pakistanis. Beloved Prime Minister, Go ahead and led our country for being top in the World. We believe you, we love you, Yours decision is our decision. And Dear Kashmiri, Kindly, remove the mental state of Pakistan is for Muslim and India is for Hindu. This 21st century is a century of development and innovation, leaving anywhare in the world whether Hindu land or Muslim land or Christian land, unless unity among all can neither develope nor peaceful. Let's us remove extremism on religion and separate our oneness and loving together charm to all over the world. Jai Hind, Jai Bharat."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Your Warn Paki""s."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Plz respect him
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Pakistan is the Shithole in India.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Your a Greatman cuz you care for the Enemy.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,sbhi ministers ko modi sir jaisa hona chaiye u r really great sir
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,23:45 after this best line ever I can imagine this when India become world best tourist place
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,modi kuta pehle Abe Mandan se pta kr kis jobs tha
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,modi kuta
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,m0di jute ka bacha
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"I hope no extra judicial killings of innocent people. I urge not to indulge in petty politics. I urge not to show masculine nationalism. We live in democratic nation state, decisions shouldn't be taken unilaterally rather it should take into consideration the aspirations of common people. Fraternity and security is need of the hour. Jai Hind."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Congratulations to all Jammu and Kashmir people for better tomorrow. Jai hind 🙏
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"jinko ye bhashan sunana hai unko tho house arrest kiya gaya hai. Phir kya kannyakumari me telecast horaha hai. 
Hhaah ! Dhong"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"This step is ironic. I love you Modi ji. I want to see Jammu and Kashmir and also ladakh 
 as most developed... Which I am sure Modi ji will do it.. I can give my life if anybody tries to even put a pinch on Modi ji... Modi ji will lead India .....my only concern is on employment which we are facing... We request Modi ji to make India most developed than US so we will be most super power in UN. Would look forward for your positive decision so that we get more employment. Modi ji...crush US and we would be leading... As we have very vast human resources management in India...which no other country can provide with quality..."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"INDIAN RACIST & DISCRIMINATORY GOVT. BJP INTERNATIONALLY BETRAYED & BREACHED UN RESOLUTION WHICH INDIAN GovT signed and agreed about disputed territory Kashmir, indian Govt went to UN in 1948:
Human rights violations, world biggest jail now Kashmir. Leaders of Kashmir are home arrest, innocent Kashmiris are locked down at homes, internet and mobile service is shut down. Yes it is calm becz everyone is locked and arrested at home."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"I LOVE KASHMIR PEOPLE 
AND I LOVE NARENDRA MODI..
BUT I THINK THAT THOSE WHO WANT TO MAKE KASHMIR PAKISTAN PROPERTY THEY SHOULD BE KICK OUT FROM COUNTRY.."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,No matter he fails at least he tried. He has taken very tough decisions in his tenure as a PM. And we can see as CM of Gujarat how well he performed. We really want such CM in every state as well specially in our Bihar.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Hame modi ji par garva hae
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Jay hind
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,great sir.. love india... we all are one..
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Bhai reservation hatado yrr..
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Bass wo reservation ko hata do modiji 🙏🙏 🙏
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Sir tusi great ho .Jay hind Jay Bharat🙏🙏🙏
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,App admi nahi avatar hai app ki jai ho modi g
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,",👌👌🤗"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Mr Modi do u want establish badi private companies. Go a jobless
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,India have digged their own graveyard in Kashmir. Once curfew will be lifted Kashmiri freedom fighters will start filling up with India soldiers inshallah.
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,hmm aapke reni h
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Whr is America now they can't see this tererist Modi is tererist InshaAlla world Wil Pay soon of this silence!!!!  A flash full Nuclear War
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"Jai Jai Modi, NaMo NaMo"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Good speech.jaihind
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"No one has think about jk
But it is our new elected PM
We are grateful to you"
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,"If what u are doing is so good, legal and morally correct then why  do u need to......


~Suspend all social media
~Order crackdown on civilians population
~take off all media channels
~arrest all elected Kashmiri leaders
~keep 700,000 Indian soldiers there at all times
~send extra thousands upon thousands of soldiers into Kashmir
~mess with your Constitution
~use fear and force to simply occupy the land


If the people really loved u. Believe me u would not need to do any of this. 

But carry on . U are proving Jinnah 100% correct sir."
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Nice speech
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Jordar
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Sir please ab punjab ke liye bhi kuch kre yha bhi khalistani movement zor pkd rhi hai kuch bahr ki country me bethe log aur kuch hmare desh ke andr se hi desh ko todna chahte hai please sir do something
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Good speach
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Total respect and support!
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Bharat ma ki jai modi sir ki jai really appreciate
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Aa rha hi modi chutie
F3Frcn4q7OI,LIVE: PM Modi Addresses the Nation on The Abrogation of Article 370 in Jammu and Kashmir,Koi enko bataye k Aap ne hi es waqt Jammu & Kashmi aur Ladakh mein Cable TV aur internet band kar k rakkha hai. Kis ko badhai de rahe ho?
